Site,Year,Month,Day,Date,Time_Period,Block,Paddock,Plot,Soil_Moisture,Drought,Grazing,site_plot
TB,2019,7,8,7/8/19,7,3,1,52,10.5,0,MMMMM,TB_52
TB,2019,7,8,7/8/19,7,3,1,53,15.6,0,MMMMM,TB_53
TB,2019,7,8,7/8/19,7,3,1,54,17.8,75,MMMMM,TB_54
TB,2019,7,23,7/23/19,8,1,2,1,6.1,75,HHMMM,TB_1
TB,2019,7,23,7/23/19,8,1,2,2,4.9,99,HHMMM,TB_2
TB,2019,7,23,7/23/19,8,1,2,3,5.4,0,HHMMM,TB_3
TB,2019,7,23,7/23/19,8,1,2,4,6.8,0,HHMMM,TB_4
TB,2019,7,23,7/23/19,8,1,2,5,6.2,50,HHMMM,TB_5
TB,2019,7,23,7/23/19,8,1,2,6,5.8,25,HHMMM,TB_6
TB,2019,7,23,7/23/19,8,1,3,7,12.2,0,MLLMM,TB_7
TB,2019,7,23,7/23/19,8,1,3,8,11.1,75,MLLMM,TB_8
TB,2019,7,23,7/23/19,8,1,3,9,8.4,0,MLLMM,TB_9
TB,2019,7,23,7/23/19,8,1,3,10,10,99,MLLMM,TB_10
TB,2019,7,23,7/23/19,8,1,3,11,9.4,50,MLLMM,TB_11
TB,2019,7,23,7/23/19,8,1,3,12,6.2,25,MLLMM,TB_12
TB,2019,7,23,7/23/19,8,1,1,13,10,50,MMMMM,TB_13
TB,2019,7,23,7/23/19,8,1,1,14,11.2,75,MMMMM,TB_14
TB,2019,7,23,7/23/19,8,1,1,15,6.3,0,MMMMM,TB_15
TB,2019,7,23,7/23/19,8,1,1,16,25.4,25,MMMMM,TB_16
TB,2019,7,23,7/23/19,8,1,1,17,6.4,0,MMMMM,TB_17
TB,2019,7,23,7/23/19,8,1,1,18,10.4,99,MMMMM,TB_18
TB,2019,7,23,7/23/19,8,2,2,19,20.5,50,HHMMM,TB_19
TB,2019,7,23,7/23/19,8,2,2,20,17.1,0,HHMMM,TB_20
TB,2019,7,23,7/23/19,8,2,2,21,27.1,99,HHMMM,TB_21
TB,2019,7,23,7/23/19,8,2,2,22,10.6,75,HHMMM,TB_22
TB,2019,7,23,7/23/19,8,2,2,23,23.4,0,HHMMM,TB_23
TB,2019,7,23,7/23/19,8,2,2,24,21.8,25,HHMMM,TB_24
TB,2019,7,23,7/23/19,8,2,1,25,24,0,MMMMM,TB_25
TB,2019,7,23,7/23/19,8,2,1,26,11.7,75,MMMMM,TB_26
TB,2019,7,23,7/23/19,8,2,1,27,10,50,MMMMM,TB_27
TB,2019,7,23,7/23/19,8,2,1,28,11.8,99,MMMMM,TB_28
TB,2019,7,23,7/23/19,8,2,1,29,7.6,0,MMMMM,TB_29
TB,2019,7,23,7/23/19,8,2,1,30,9.1,25,MMMMM,TB_30
TB,2019,7,23,7/23/19,8,2,3,31,15.5,99,MLLMM,TB_31
TB,2019,7,23,7/23/19,8,2,3,32,26.1,25,MLLMM,TB_32
TB,2019,7,23,7/23/19,8,2,3,33,23.8,75,MLLMM,TB_33
TB,2019,7,23,7/23/19,8,2,3,34,15.4,0,MLLMM,TB_34
TB,2019,7,23,7/23/19,8,2,3,35,26.2,50,MLLMM,TB_35
TB,2019,7,23,7/23/19,8,2,3,36,26.8,0,MLLMM,TB_36
TB,2019,7,23,7/23/19,8,3,3,37,16.1,75,MLLMM,TB_37
TB,2019,7,23,7/23/19,8,3,3,38,23.8,25,MLLMM,TB_38
TB,2019,7,23,7/23/19,8,3,3,39,29.5,0,MLLMM,TB_39
TB,2019,7,23,7/23/19,8,3,3,40,15.6,99,MLLMM,TB_40
TB,2019,7,23,7/23/19,8,3,3,41,24.5,0,MLLMM,TB_41
TB,2019,7,23,7/23/19,8,3,3,42,28.5,50,MLLMM,TB_42
TB,2019,7,23,7/23/19,8,3,2,43,23.1,0,HHMMM,TB_43
TB,2019,7,23,7/23/19,8,3,2,44,26,25,HHMMM,TB_44
TB,2019,7,23,7/23/19,8,3,2,45,20.2,50,HHMMM,TB_45
TB,2019,7,23,7/23/19,8,3,2,46,29,75,HHMMM,TB_46
TB,2019,7,23,7/23/19,8,3,2,47,27.7,99,HHMMM,TB_47
TB,2019,7,23,7/23/19,8,3,2,48,19.2,0,HHMMM,TB_48
TB,2019,7,23,7/23/19,8,3,1,49,21,50,MMMMM,TB_49
TB,2019,7,23,7/23/19,8,3,1,50,33.8,25,MMMMM,TB_50
TB,2019,7,23,7/23/19,8,3,1,51,26.3,99,MMMMM,TB_51
TB,2019,7,23,7/23/19,8,3,1,52,22.3,0,MMMMM,TB_52
TB,2019,7,23,7/23/19,8,3,1,53,25.2,0,MMMMM,TB_53
TB,2019,7,23,7/23/19,8,3,1,54,26.4,75,MMMMM,TB_54
TB,2019,8,9,8/9/19,9,1,2,1,4.4,75,HHMMM,TB_1
TB,2019,8,9,8/9/19,9,1,2,2,1.1,99,HHMMM,TB_2
TB,2019,8,9,8/9/19,9,1,2,3,6.1,0,HHMMM,TB_3
TB,2019,8,9,8/9/19,9,1,2,4,11.3,0,HHMMM,TB_4
TB,2019,8,9,8/9/19,9,1,2,5,8.6,50,HHMMM,TB_5
TB,2019,8,9,8/9/19,9,1,2,6,7,25,HHMMM,TB_6
TB,2019,8,9,8/9/19,9,1,3,7,23.3,0,MLLMM,TB_7
TB,2019,8,9,8/9/19,9,1,3,8,4.8,75,MLLMM,TB_8
TB,2019,8,9,8/9/19,9,1,3,9,11.3,0,MLLMM,TB_9
TB,2019,8,9,8/9/19,9,1,3,10,5.5,99,MLLMM,TB_10
TB,2019,8,9,8/9/19,9,1,3,11,6.6,50,MLLMM,TB_11
TB,2019,8,9,8/9/19,9,1,3,12,14.3,25,MLLMM,TB_12
TB,2019,8,9,8/9/19,9,1,1,13,9.4,50,MMMMM,TB_13
TB,2019,8,9,8/9/19,9,1,1,14,5.4,75,MMMMM,TB_14
TB,2019,8,9,8/9/19,9,1,1,15,10.3,0,MMMMM,TB_15
TB,2019,8,9,8/9/19,9,1,1,16,12,25,MMMMM,TB_16
TB,2019,8,9,8/9/19,9,1,1,17,16.5,0,MMMMM,TB_17
TB,2019,8,9,8/9/19,9,1,1,18,2.2,99,MMMMM,TB_18
TB,2019,8,9,8/9/19,9,2,2,19,9.5,50,HHMMM,TB_19
TB,2019,8,9,8/9/19,9,2,2,20,20.3,0,HHMMM,TB_20
TB,2019,8,9,8/9/19,9,2,2,21,4.9,99,HHMMM,TB_21
TB,2019,8,9,8/9/19,9,2,2,22,6.5,75,HHMMM,TB_22
TB,2019,8,9,8/9/19,9,2,2,23,18,0,HHMMM,TB_23
TB,2019,8,9,8/9/19,9,2,2,24,6.9,25,HHMMM,TB_24
TB,2019,8,9,8/9/19,9,2,1,25,26,0,MMMMM,TB_25
TB,2019,8,9,8/9/19,9,2,1,26,7,75,MMMMM,TB_26
TB,2019,8,9,8/9/19,9,2,1,27,20.1,50,MMMMM,TB_27
TB,2019,8,9,8/9/19,9,2,1,28,3.3,99,MMMMM,TB_28
TB,2019,8,9,8/9/19,9,2,1,29,13.7,0,MMMMM,TB_29
TB,2019,8,9,8/9/19,9,2,1,30,11.4,25,MMMMM,TB_30
TB,2019,8,9,8/9/19,9,2,3,31,12.8,99,MLLMM,TB_31
TB,2019,8,9,8/9/19,9,2,3,32,11.3,25,MLLMM,TB_32
TB,2019,8,9,8/9/19,9,2,3,33,10.3,75,MLLMM,TB_33
TB,2019,8,9,8/9/19,9,2,3,34,22.7,0,MLLMM,TB_34
TB,2019,8,9,8/9/19,9,2,3,35,11.1,50,MLLMM,TB_35
TB,2019,8,9,8/9/19,9,2,3,36,15.2,0,MLLMM,TB_36
TB,2019,8,9,8/9/19,9,3,3,37,18.5,75,MLLMM,TB_37
TB,2019,8,9,8/9/19,9,3,3,38,18.1,25,MLLMM,TB_38
TB,2019,8,9,8/9/19,9,3,3,39,25.5,0,MLLMM,TB_39
TB,2019,8,9,8/9/19,9,3,3,40,9,99,MLLMM,TB_40
TB,2019,8,9,8/9/19,9,3,3,41,36.9,0,MLLMM,TB_41
TB,2019,8,9,8/9/19,9,3,3,42,25.2,50,MLLMM,TB_42
TB,2019,8,9,8/9/19,9,3,2,43,22.6,0,HHMMM,TB_43
TB,2019,8,9,8/9/19,9,3,2,44,22.9,25,HHMMM,TB_44
TB,2019,8,9,8/9/19,9,3,2,45,15.3,50,HHMMM,TB_45
TB,2019,8,9,8/9/19,9,3,2,46,12,75,HHMMM,TB_46
TB,2019,8,9,8/9/19,9,3,2,47,11.7,99,HHMMM,TB_47
TB,2019,8,9,8/9/19,9,3,2,48,25.7,0,HHMMM,TB_48
TB,2019,8,9,8/9/19,9,3,1,49,24.9,50,MMMMM,TB_49
TB,2019,8,9,8/9/19,9,3,1,50,19.2,25,MMMMM,TB_50
TB,2019,8,9,8/9/19,9,3,1,51,18.6,99,MMMMM,TB_51
TB,2019,8,9,8/9/19,9,3,1,52,25.9,0,MMMMM,TB_52
TB,2019,8,9,8/9/19,9,3,1,53,22.4,0,MMMMM,TB_53
TB,2019,8,9,8/9/19,9,3,1,54,5.8,75,MMMMM,TB_54
TB,2019,8,18,8/18/19,10,1,2,1,3.8,75,HHMMM,TB_1
TB,2019,8,18,8/18/19,10,1,2,2,4.2,99,HHMMM,TB_2
TB,2019,8,18,8/18/19,10,1,2,3,5.3,0,HHMMM,TB_3
TB,2019,8,18,8/18/19,10,1,2,4,9.8,0,HHMMM,TB_4
TB,2019,8,18,8/18/19,10,1,2,5,5.5,50,HHMMM,TB_5
TB,2019,8,18,8/18/19,10,1,2,6,8.1,25,HHMMM,TB_6
TB,2019,8,18,8/18/19,10,1,3,7,16,0,MLLMM,TB_7
TB,2019,8,18,8/18/19,10,1,3,8,9.5,75,MLLMM,TB_8
TB,2019,8,18,8/18/19,10,1,3,9,8.8,0,MLLMM,TB_9
TB,2019,8,18,8/18/19,10,1,3,10,8.2,99,MLLMM,TB_10
TB,2019,8,18,8/18/19,10,1,3,11,8.9,50,MLLMM,TB_11
TB,2019,8,18,8/18/19,10,1,3,12,6.9,25,MLLMM,TB_12
TB,2019,8,18,8/18/19,10,1,1,13,8.3,50,MMMMM,TB_13
TB,2019,8,18,8/18/19,10,1,1,14,8.9,75,MMMMM,TB_14
TB,2019,8,18,8/18/19,10,1,1,15,9.1,0,MMMMM,TB_15
TB,2019,8,18,8/18/19,10,1,1,16,20.5,25,MMMMM,TB_16
TB,2019,8,18,8/18/19,10,1,1,17,9.5,0,MMMMM,TB_17
TB,2019,8,18,8/18/19,10,1,1,18,9.5,99,MMMMM,TB_18
TB,2019,8,18,8/18/19,10,2,2,19,6.8,50,HHMMM,TB_19
TB,2019,8,18,8/18/19,10,2,2,20,25.8,0,HHMMM,TB_20
TB,2019,8,18,8/18/19,10,2,2,21,20.7,99,HHMMM,TB_21
TB,2019,8,18,8/18/19,10,2,2,22,7.5,75,HHMMM,TB_22
TB,2019,8,18,8/18/19,10,2,2,23,27.9,0,HHMMM,TB_23
TB,2019,8,18,8/18/19,10,2,2,24,13.5,25,HHMMM,TB_24
TB,2019,8,18,8/18/19,10,2,1,25,28.9,0,MMMMM,TB_25
TB,2019,8,18,8/18/19,10,2,1,26,14.5,75,MMMMM,TB_26
TB,2019,8,18,8/18/19,10,2,1,27,17.7,50,MMMMM,TB_27
TB,2019,8,18,8/18/19,10,2,1,28,12.4,99,MMMMM,TB_28
TB,2019,8,18,8/18/19,10,2,1,29,9.5,0,MMMMM,TB_29
TB,2019,8,18,8/18/19,10,2,1,30,15.2,25,MMMMM,TB_30
TB,2019,8,18,8/18/19,10,2,3,31,16.5,99,MLLMM,TB_31
TB,2019,8,18,8/18/19,10,2,3,32,28.1,25,MLLMM,TB_32
TB,2019,8,18,8/18/19,10,2,3,33,18.5,75,MLLMM,TB_33
TB,2019,8,18,8/18/19,10,2,3,34,21.7,0,MLLMM,TB_34
TB,2019,8,18,8/18/19,10,2,3,35,26.3,50,MLLMM,TB_35
TB,2019,8,18,8/18/19,10,2,3,36,29.2,0,MLLMM,TB_36
TB,2019,8,18,8/18/19,10,3,3,37,21.7,75,MLLMM,TB_37
TB,2019,8,18,8/18/19,10,3,3,38,27.7,25,MLLMM,TB_38
TB,2019,8,18,8/18/19,10,3,3,39,31.4,0,MLLMM,TB_39
TB,2019,8,18,8/18/19,10,3,3,40,7.7,99,MLLMM,TB_40
TB,2019,8,18,8/18/19,10,3,3,41,28.9,0,MLLMM,TB_41
TB,2019,8,18,8/18/19,10,3,3,42,21.7,50,MLLMM,TB_42
TB,2019,8,18,8/18/19,10,3,2,43,29.6,0,HHMMM,TB_43
TB,2019,8,18,8/18/19,10,3,2,44,22.3,25,HHMMM,TB_44
TB,2019,8,18,8/18/19,10,3,2,45,16.2,50,HHMMM,TB_45
TB,2019,8,18,8/18/19,10,3,2,46,20.6,75,HHMMM,TB_46
TB,2019,8,18,8/18/19,10,3,2,47,10.2,99,HHMMM,TB_47
TB,2019,8,18,8/18/19,10,3,2,48,33.6,0,HHMMM,TB_48
TB,2019,8,18,8/18/19,10,3,1,49,23.8,50,MMMMM,TB_49
TB,2019,8,18,8/18/19,10,3,1,50,32.5,25,MMMMM,TB_50
TB,2019,8,18,8/18/19,10,3,1,51,7.3,99,MMMMM,TB_51
TB,2019,8,18,8/18/19,10,3,1,52,33.9,0,MMMMM,TB_52
TB,2019,8,18,8/18/19,10,3,1,53,27.7,0,MMMMM,TB_53
TB,2019,8,18,8/18/19,10,3,1,54,13.3,75,MMMMM,TB_54
TB,2019,6,14,6/14/19,5,1,2,1,7,75,HHMMM,TB_1
TB,2019,6,14,6/14/19,5,1,2,2,16.6,99,HHMMM,TB_2
TB,2019,6,14,6/14/19,5,1,2,3,10.2,0,HHMMM,TB_3
TB,2019,6,14,6/14/19,5,1,2,4,6.8,0,HHMMM,TB_4
TB,2019,6,14,6/14/19,5,1,2,5,12.5,50,HHMMM,TB_5
TB,2019,6,14,6/14/19,5,1,2,6,14,25,HHMMM,TB_6
TB,2019,6,14,6/14/19,5,1,3,7,10.3,0,MLLMM,TB_7
TB,2019,6,14,6/14/19,5,1,3,8,4.6,75,MLLMM,TB_8
TB,2019,6,14,6/14/19,5,1,3,9,5.8,0,MLLMM,TB_9
TB,2019,6,14,6/14/19,5,1,3,10,5.7,99,MLLMM,TB_10
TB,2019,6,14,6/14/19,5,1,3,11,7.3,50,MLLMM,TB_11
TB,2019,6,14,6/14/19,5,1,3,12,8.6,25,MLLMM,TB_12
TB,2019,6,14,6/14/19,5,1,1,13,8.5,50,MMMMM,TB_13
TB,2019,6,14,6/14/19,5,1,1,14,7.4,75,MMMMM,TB_14
TB,2019,6,14,6/14/19,5,1,1,15,4.5,0,MMMMM,TB_15
TB,2019,6,14,6/14/19,5,1,1,16,5.9,25,MMMMM,TB_16
TB,2019,6,14,6/14/19,5,1,1,17,5.3,0,MMMMM,TB_17
TB,2019,6,14,6/14/19,5,1,1,18,4,99,MMMMM,TB_18
TB,2019,6,14,6/14/19,5,2,2,19,16.5,50,HHMMM,TB_19
TB,2019,6,14,6/14/19,5,2,2,20,5.4,0,HHMMM,TB_20
TB,2019,6,14,6/14/19,5,2,2,21,11,99,HHMMM,TB_21
TB,2019,6,14,6/14/19,5,2,2,22,8.8,75,HHMMM,TB_22
TB,2019,6,14,6/14/19,5,2,2,23,7.7,0,HHMMM,TB_23
TB,2019,6,14,6/14/19,5,2,2,24,3.9,25,HHMMM,TB_24
TB,2019,6,14,6/14/19,5,2,1,25,20.9,0,MMMMM,TB_25
TB,2019,6,14,6/14/19,5,2,1,26,18.4,75,MMMMM,TB_26
TB,2019,6,14,6/14/19,5,2,1,27,13.7,50,MMMMM,TB_27
TB,2019,6,14,6/14/19,5,2,1,28,6.6,99,MMMMM,TB_28
TB,2019,6,14,6/14/19,5,2,1,29,14,0,MMMMM,TB_29
TB,2019,6,14,6/14/19,5,2,1,30,5.9,25,MMMMM,TB_30
TB,2019,6,14,6/14/19,5,2,3,31,18.6,99,MLLMM,TB_31
TB,2019,6,14,6/14/19,5,2,3,32,24.5,25,MLLMM,TB_32
TB,2019,6,14,6/14/19,5,2,3,33,3.8,75,MLLMM,TB_33
TB,2019,6,14,6/14/19,5,2,3,34,11.8,0,MLLMM,TB_34
TB,2019,6,14,6/14/19,5,2,3,35,11.5,50,MLLMM,TB_35
TB,2019,6,14,6/14/19,5,2,3,36,7.5,0,MLLMM,TB_36
TB,2019,6,14,6/14/19,5,3,3,37,24,75,MLLMM,TB_37
TB,2019,6,14,6/14/19,5,3,3,38,13.9,25,MLLMM,TB_38
TB,2019,6,14,6/14/19,5,3,3,39,22.6,0,MLLMM,TB_39
TB,2019,6,14,6/14/19,5,3,3,40,25.4,99,MLLMM,TB_40
TB,2019,6,14,6/14/19,5,3,3,41,26.3,0,MLLMM,TB_41
TB,2019,6,14,6/14/19,5,3,3,42,27.4,50,MLLMM,TB_42
TB,2019,6,14,6/14/19,5,3,2,43,19.6,0,HHMMM,TB_43
TB,2019,6,14,6/14/19,5,3,2,44,24.5,25,HHMMM,TB_44
TB,2019,6,14,6/14/19,5,3,2,45,22.4,50,HHMMM,TB_45
TB,2019,6,14,6/14/19,5,3,2,46,22.7,75,HHMMM,TB_46
TB,2019,6,14,6/14/19,5,3,2,47,28.2,99,HHMMM,TB_47
TB,2019,6,14,6/14/19,5,3,2,48,22.6,0,HHMMM,TB_48
TB,2019,6,14,6/14/19,5,3,1,49,30,50,MMMMM,TB_49
TB,2019,6,14,6/14/19,5,3,1,50,24.2,25,MMMMM,TB_50
TB,2019,6,14,6/14/19,5,3,1,51,30.6,99,MMMMM,TB_51
TB,2019,6,14,6/14/19,5,3,1,52,21.8,0,MMMMM,TB_52
TB,2019,6,14,6/14/19,5,3,1,53,24.6,0,MMMMM,TB_53
TB,2019,6,14,6/14/19,5,3,1,54,27.9,75,MMMMM,TB_54
TB,2019,8,27,8/27/19,11,1,2,1,3.5,75,HHMMM,TB_1
TB,2019,8,27,8/27/19,11,1,2,2,3.2,99,HHMMM,TB_2
TB,2019,8,27,8/27/19,11,1,2,3,4.1,0,HHMMM,TB_3
TB,2019,8,27,8/27/19,11,1,2,4,5.2,0,HHMMM,TB_4
TB,2019,8,27,8/27/19,11,1,2,5,4.3,50,HHMMM,TB_5
TB,2019,8,27,8/27/19,11,1,2,6,4.2,25,HHMMM,TB_6
TB,2019,8,27,8/27/19,11,1,3,7,5.3,0,MLLMM,TB_7
TB,2019,8,27,8/27/19,11,1,3,8,3.5,75,MLLMM,TB_8
TB,2019,8,27,8/27/19,11,1,3,9,8.2,0,MLLMM,TB_9
TB,2019,8,27,8/27/19,11,1,3,10,4.7,99,MLLMM,TB_10
TB,2019,8,27,8/27/19,11,1,3,11,7.8,50,MLLMM,TB_11
TB,2019,8,27,8/27/19,11,1,3,12,9.6,25,MLLMM,TB_12
TB,2019,8,27,8/27/19,11,1,1,13,6.2,50,MMMMM,TB_13
TB,2019,8,27,8/27/19,11,1,1,14,5.5,75,MMMMM,TB_14
TB,2019,8,27,8/27/19,11,1,1,15,5.4,0,MMMMM,TB_15
TB,2019,8,27,8/27/19,11,1,1,16,8.3,25,MMMMM,TB_16
TB,2019,8,27,8/27/19,11,1,1,17,7.4,0,MMMMM,TB_17
TB,2019,8,27,8/27/19,11,1,1,18,3.7,99,MMMMM,TB_18
TB,2019,8,27,8/27/19,11,2,2,19,10.9,50,HHMMM,TB_19
TB,2019,8,27,8/27/19,11,2,2,20,7.9,0,HHMMM,TB_20
TB,2019,8,27,8/27/19,11,2,2,21,6.5,99,HHMMM,TB_21
TB,2019,8,27,8/27/19,11,2,2,22,6.7,75,HHMMM,TB_22
TB,2019,8,27,8/27/19,11,2,2,23,9.4,0,HHMMM,TB_23
TB,2019,8,27,8/27/19,11,2,2,24,5.2,25,HHMMM,TB_24
TB,2019,8,27,8/27/19,11,2,1,25,16.1,0,MMMMM,TB_25
TB,2019,8,27,8/27/19,11,2,1,26,9.1,75,MMMMM,TB_26
TB,2019,8,27,8/27/19,11,2,1,27,6.2,50,MMMMM,TB_27
TB,2019,8,27,8/27/19,11,2,1,28,4,99,MMMMM,TB_28
TB,2019,8,27,8/27/19,11,2,1,29,9.3,0,MMMMM,TB_29
TB,2019,8,27,8/27/19,11,2,1,30,6.3,25,MMMMM,TB_30
TB,2019,8,27,8/27/19,11,2,3,31,12.3,99,MLLMM,TB_31
TB,2019,8,27,8/27/19,11,2,3,32,10.1,25,MLLMM,TB_32
TB,2019,8,27,8/27/19,11,2,3,33,16.5,75,MLLMM,TB_33
TB,2019,8,27,8/27/19,11,2,3,34,12.6,0,MLLMM,TB_34
TB,2019,8,27,8/27/19,11,2,3,35,13.6,50,MLLMM,TB_35
TB,2019,8,27,8/27/19,11,2,3,36,7,0,MLLMM,TB_36
TB,2019,8,27,8/27/19,11,3,3,37,9.9,75,MLLMM,TB_37
TB,2019,8,27,8/27/19,11,3,3,38,9.2,25,MLLMM,TB_38
TB,2019,8,27,8/27/19,11,3,3,39,15.2,0,MLLMM,TB_39
TB,2019,8,27,8/27/19,11,3,3,40,10.1,99,MLLMM,TB_40
TB,2019,8,27,8/27/19,11,3,3,41,20.8,0,MLLMM,TB_41
TB,2019,8,27,8/27/19,11,3,3,42,12,50,MLLMM,TB_42
TB,2019,8,27,8/27/19,11,3,2,43,15,0,HHMMM,TB_43
TB,2019,8,27,8/27/19,11,3,2,44,15.7,25,HHMMM,TB_44
TB,2019,8,27,8/27/19,11,3,2,45,11.8,50,HHMMM,TB_45
TB,2019,8,27,8/27/19,11,3,2,46,10.3,75,HHMMM,TB_46
TB,2019,8,27,8/27/19,11,3,2,47,13.5,99,HHMMM,TB_47
TB,2019,8,27,8/27/19,11,3,2,48,13.9,0,HHMMM,TB_48
TB,2019,8,27,8/27/19,11,3,1,49,14.1,50,MMMMM,TB_49
TB,2019,8,27,8/27/19,11,3,1,50,10.5,25,MMMMM,TB_50
TB,2019,8,27,8/27/19,11,3,1,51,5.7,99,MMMMM,TB_51
TB,2019,8,27,8/27/19,11,3,1,52,17.3,0,MMMMM,TB_52
TB,2019,8,27,8/27/19,11,3,1,53,15.3,0,MMMMM,TB_53
TB,2019,8,27,8/27/19,11,3,1,54,9,75,MMMMM,TB_54
TB,2019,9,11,9/11/19,12,1,2,1,6.7,75,HHMMM,TB_1
TB,2019,9,11,9/11/19,12,1,2,2,6,99,HHMMM,TB_2
TB,2019,9,11,9/11/19,12,1,2,3,5.9,0,HHMMM,TB_3
TB,2019,9,11,9/11/19,12,1,2,4,8.2,0,HHMMM,TB_4
TB,2019,9,11,9/11/19,12,1,2,5,11.2,50,HHMMM,TB_5
TB,2019,9,11,9/11/19,12,1,2,6,9.2,25,HHMMM,TB_6
TB,2019,9,11,9/11/19,12,1,3,7,20.6,0,MLLMM,TB_7
TB,2019,9,11,9/11/19,12,1,3,8,7.6,75,MLLMM,TB_8
TB,2019,9,11,9/11/19,12,1,3,9,14.1,0,MLLMM,TB_9
TB,2019,9,11,9/11/19,12,1,3,10,8.1,99,MLLMM,TB_10
TB,2019,9,11,9/11/19,12,1,3,11,10.6,50,MLLMM,TB_11
TB,2019,9,11,9/11/19,12,1,3,12,11.2,25,MLLMM,TB_12
TB,2019,9,11,9/11/19,12,1,1,13,11,50,MMMMM,TB_13
TB,2019,9,11,9/11/19,12,1,1,14,9.5,75,MMMMM,TB_14
TB,2019,9,11,9/11/19,12,1,1,15,16.5,0,MMMMM,TB_15
TB,2019,9,11,9/11/19,12,1,1,16,19,25,MMMMM,TB_16
TB,2019,9,11,9/11/19,12,1,1,17,18,0,MMMMM,TB_17
TB,2019,9,11,9/11/19,12,1,1,18,4.4,99,MMMMM,TB_18
TB,2019,9,11,9/11/19,12,2,2,19,13.3,50,HHMMM,TB_19
TB,2019,9,11,9/11/19,12,2,2,20,27.1,0,HHMMM,TB_20
TB,2019,9,11,9/11/19,12,2,2,21,16.8,99,HHMMM,TB_21
TB,2019,9,11,9/11/19,12,2,2,22,6.9,75,HHMMM,TB_22
TB,2019,9,11,9/11/19,12,2,2,23,10.9,0,HHMMM,TB_23
TB,2019,9,11,9/11/19,12,2,2,24,14.1,25,HHMMM,TB_24
TB,2019,9,11,9/11/19,12,2,1,25,27.9,0,MMMMM,TB_25
TB,2019,9,11,9/11/19,12,2,1,26,9.2,75,MMMMM,TB_26
TB,2019,9,11,9/11/19,12,2,1,27,18.7,50,MMMMM,TB_27
TB,2019,9,11,9/11/19,12,2,1,28,5.5,99,MMMMM,TB_28
TB,2019,9,11,9/11/19,12,2,1,29,11.4,0,MMMMM,TB_29
TB,2019,9,11,9/11/19,12,2,1,30,8.9,25,MMMMM,TB_30
TB,2019,9,11,9/11/19,12,2,3,31,15.3,99,MLLMM,TB_31
TB,2019,9,11,9/11/19,12,2,3,32,14.4,25,MLLMM,TB_32
TB,2019,9,11,9/11/19,12,2,3,33,14.2,75,MLLMM,TB_33
TB,2019,9,11,9/11/19,12,2,3,34,26.3,0,MLLMM,TB_34
TB,2019,9,11,9/11/19,12,2,3,35,24.1,50,MLLMM,TB_35
TB,2019,9,11,9/11/19,12,2,3,36,23,0,MLLMM,TB_36
TB,2019,9,11,9/11/19,12,3,3,37,31,75,MLLMM,TB_37
TB,2019,9,11,9/11/19,12,3,3,38,30.1,25,MLLMM,TB_38
TB,2019,9,11,9/11/19,12,3,3,39,16.1,0,MLLMM,TB_39
TB,2019,9,11,9/11/19,12,3,3,40,7.7,99,MLLMM,TB_40
TB,2019,9,11,9/11/19,12,3,3,41,34.9,0,MLLMM,TB_41
TB,2019,9,11,9/11/19,12,3,3,42,11.9,50,MLLMM,TB_42
TB,2019,9,11,9/11/19,12,3,2,43,31.8,0,HHMMM,TB_43
TB,2019,9,11,9/11/19,12,3,2,44,31.8,25,HHMMM,TB_44
TB,2019,9,11,9/11/19,12,3,2,45,8.1,50,HHMMM,TB_45
TB,2019,9,11,9/11/19,12,3,2,46,14.7,75,HHMMM,TB_46
TB,2019,9,11,9/11/19,12,3,2,47,12.8,99,HHMMM,TB_47
TB,2019,9,11,9/11/19,12,3,2,48,34,0,HHMMM,TB_48
TB,2019,9,11,9/11/19,12,3,1,49,13.5,50,MMMMM,TB_49
TB,2019,9,11,9/11/19,12,3,1,50,31.3,25,MMMMM,TB_50
TB,2019,9,11,9/11/19,12,3,1,51,6.9,99,MMMMM,TB_51
TB,2019,9,11,9/11/19,12,3,1,52,12.4,0,MMMMM,TB_52
TB,2019,9,11,9/11/19,12,3,1,53,16.6,0,MMMMM,TB_53
TB,2019,9,11,9/11/19,12,3,1,54,17,75,MMMMM,TB_54
TB,2019,9,26,9/26/19,13,1,2,1,3.3,75,HHMMM,TB_1
TB,2019,9,26,9/26/19,13,1,2,2,3.4,99,HHMMM,TB_2
TB,2019,9,26,9/26/19,13,1,2,3,3.3,0,HHMMM,TB_3
TB,2019,9,26,9/26/19,13,1,2,4,3,0,HHMMM,TB_4
TB,2019,9,26,9/26/19,13,1,2,5,3.3,50,HHMMM,TB_5
TB,2019,9,26,9/26/19,13,1,2,6,3.2,25,HHMMM,TB_6
TB,2019,9,26,9/26/19,13,1,3,7,5.2,0,MLLMM,TB_7
TB,2019,9,26,9/26/19,13,1,3,8,4.5,75,MLLMM,TB_8
TB,2019,9,26,9/26/19,13,1,3,9,5.2,0,MLLMM,TB_9
TB,2019,9,26,9/26/19,13,1,3,10,4.5,99,MLLMM,TB_10
TB,2019,9,26,9/26/19,13,1,3,11,4,50,MLLMM,TB_11
TB,2019,9,26,9/26/19,13,1,3,12,6.6,25,MLLMM,TB_12
TB,2019,9,26,9/26/19,13,1,1,13,4.3,50,MMMMM,TB_13
TB,2019,9,26,9/26/19,13,1,1,14,3.3,75,MMMMM,TB_14
