observers,date,site,block,plot,genus_species,symbol,aerial_cover,basal_cover,notes
SEK,7/2/19,FK,2,31,Bouteloua_gracilis,BOGR,,,
KJK,7/3/19,FK,1,6,Vulpia_octoflora,VUOC,,,
KJK,7/3/19,FK,1,6,Carex_filifolia,CAFI,,,
KJK,7/3/19,FK,1,6,Carex_durescula,CADU,,,
KJK,7/3/19,FK,1,6,Artemisia_dracunculus,ARDR,,,
KJK,7/3/19,FK,1,6,Artemisia_frigida,ARFR,,,
KJK,7/3/19,FK,1,6,Linum_rigidum,LIRI,,,
KJK,7/1/19,FK,3,40,Bouteloua_gracilis,BOGR,,,
KJK,7/3/19,FK,1,6,Opuntia_polycantha,OPPO,,,
KJK,7/3/19,FK,1,6,Plantago_patagonica,PLPA,,,
KJK,7/3/19,FK,1,6,Skinny_leaf_fuzzy_bottom,,,,
KJK,7/3/19,FK,1,6,Lithospermum_incisum,LIIN,,,
KJK,7/3/19,FK,1,6,Lepidium_densiflorum,LEDE,,,
KJK,7/3/19,FK,1,6,Rock,,,,
KJK,7/3/19,FK,1,6,Moss,,,,
KJK,7/3/19,FK,1,6,Mushroom,,,,
KJK,7/3/19,FK,1,6,Overlap,,,,
KJK,7/1/19,FK,3,45,Bouteloua_gracilis,BOGR,,,
SC_AD_KJB_SEK,7/2/19,FK,1,7,Bouteloua_dactyloides,BODA,,,
SEK,7/1/19,FK,3,47,Bouteloua_gracilis,BOGR,,,
SC_AD_KJB_SEK,7/2/19,FK,1,7,Carex_durescula,CADU,,,
SC_AD_KJB_SEK,7/2/19,FK,1,7,Artemisia_dracunculus,ARDR,,,
SC_AD_KJB_SEK,7/2/19,FK,1,7,Linum_rigidum,LIRI,,,
SC_AD_KJB_SEK,7/2/19,FK,1,7,Plantago_patagonica,PLPA,,,
SEK,7/2/19,FK,1,1,Bromus_tectorum,BRTE,,,
SC_AD_KJB_SEK,7/2/19,FK,1,7,Skinny_leaf_fuzzy_bottom,,,,
SC_AD_KJB_SEK,7/2/19,FK,1,7,Lithospermum_incisum,LIIN,,,
SC_AD_KJB_SEK,7/2/19,FK,1,7,Lygodesmia_juncea,LYJU,,,
SC_AD_KJB_SEK,7/2/19,FK,1,7,ASER_Like_Woody,P49,,,
SC_AD_KJB_SEK,7/2/19,FK,1,7,oenothera?_basal_rossetta,P41,,,
SC_AD_KJB_SEK,7/2/19,FK,1,7,Rock,,,,
SC_AD_KJB_SEK,7/2/19,FK,1,7,Mushroom,,,,
KW,7/3/19,FK,1,8,Bouteloua_dactyloides,BODA,,,
KW,7/3/19,FK,1,8,Vulpia_octoflora,VUOC,,,
KW,7/3/19,FK,1,8,Astragalus_gracilis,ASGR,,,
KW,7/3/19,FK,1,8,Carex_filifolia,CAFI,,,
KW,7/3/19,FK,1,8,Carex_durescula,CADU,,,
KW,7/3/19,FK,1,8,Artemisia_dracunculus,ARDR,,,
KW,7/3/19,FK,1,8,Linum_rigidum,LIRI,,,
SEK,7/2/19,FK,1,3,Bromus_tectorum,BRTE,,,
KW,7/3/19,FK,1,8,Opuntia_polycantha,OPPO,,,
KW,7/3/19,FK,1,8,Plantago_patagonica,PLPA,,,
KW,7/3/19,FK,1,8,Skinny_leaf_fuzzy_bottom,,,,
KW,7/3/19,FK,1,8,Lithospermum_incisum,LIIN,,,
KW,7/3/19,FK,1,8,Lepidium_densiflorum,LEDE,,,
KW,7/3/19,FK,1,8,Lygodesmia_juncea,LYJU,,,
KW,7/3/19,FK,1,8,ASER_Like_Woody,P49,,,
KW,7/3/19,FK,1,8,oenothera?_basal_rossette,P41,,,
KW,7/3/19,FK,1,8,opuntia_pads,,,,
KW,7/3/19,FK,1,8,oenothera_suffruticosa,,,,
KW,7/3/19,FK,1,8,silver_stuff_unk3,,,,
KW,7/3/19,FK,1,8,Euphorbia_nutans,,,,
KW,7/3/19,FK,1,8,Coryphanthus_vivipara,,,,
KW,7/3/19,FK,1,8,Rock,,,,
KW,7/3/19,FK,1,8,Lichen,,,,
KW,7/3/19,FK,1,8,Mushroom,,,,
KW,7/3/19,FK,1,8,overlap,,,,
KW_KJK,7/2/19,FK,1,4,Bromus_tectorum,BRTE,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,Bouteloua_dactyloides,BODA,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,Carex_durescula,CADU,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,Artemisia_dracunculus,ARDR,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,Linum_rigidum,LIRI,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,Opuntia_polycantha,OPPO,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,Skinny_leaf_fuzzy_bottom,,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,Lithospermum_incisum,LIIN,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,Lygodesmia_juncea,LYJU,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,ASER_Like_Woody,P49,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,oenothera?_basal_rossetta,P41,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,opuntia_pads,,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,oenothera_suffruticosa,,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,silver_stuff_unk3,,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,Coryphanthus_vivipara,,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,Rock,,,,
SC_AD_KJB_SEK,7/2/19,FK,1,9,Mushroom,,,,
KJK_SC,7/3/19,FK,1,10,Bouteloua_dactyloides,BODA,,,2.5% of plot was clipped
KJK_SC,7/3/19,FK,1,10,Carex_durescula,CADU,,,2.5% of plot was clipped
KJK_SC,7/3/19,FK,1,10,Artemisia_dracunculus,ARDR,,,2.5% of plot was clipped
KJK_SC,7/3/19,FK,1,10,Linum_rigidum,LIRI,,,2.5% of plot was clipped
SEK,7/2/19,FK,1,5,Bromus_tectorum,BRTE,,,
KJK_SC,7/3/19,FK,1,10,Plantago_patagonica,PLPA,,,2.5% of plot was clipped
KJK_SC,7/3/19,FK,1,10,Skinny_leaf_fuzzy_bottom,,,,2.5% of plot was clipped
KJK_SC,7/3/19,FK,1,10,Lithospermum_incisum,LIIN,,,2.5% of plot was clipped
KJK_SC,7/3/19,FK,1,10,Lepidium_densiflorum,LEDE,,,2.5% of plot was clipped
KJK_SC,7/3/19,FK,1,10,Lygodesmia_juncea,LYJU,,,2.5% of plot was clipped
KJK_SC,7/3/19,FK,1,10,ASER_Like_Woody,P49,,,2.5% of plot was clipped
KJK_SC,7/3/19,FK,1,10,Rock,,,,2.5% of plot was clipped
KJK_SC,7/3/19,FK,1,10,Mushroom,,,,2.5% of plot was clipped
SEK_KJB,7/3/19,FK,1,11,Bouteloua_dactyloides,BODA,,,
SEK,7/3/19,FK,1,13,Bromus_tectorum,BRTE,,,
SEK_KJB,7/3/19,FK,1,11,Carex_durescula,CADU,,,
SEK_KJB,7/3/19,FK,1,11,Artemisia_dracunculus,ARDR,,,
SEK_KJB,7/3/19,FK,1,11,Linum_rigidum,LIRI,,,
KJK,7/3/19,FK,1,14,Bromus_tectorum,BRTE,,,2.5% of plot is clipped
SEK_KJB,7/3/19,FK,1,11,Opuntia_polycantha,OPPO,,,
SEK_KJB,7/3/19,FK,1,11,Plantago_patagonica,PLPA,,,
SEK_KJB,7/3/19,FK,1,11,Skinny_leaf_fuzzy_bottom,,,,
SEK_KJB,7/3/19,FK,1,11,Lepidium_densiflorum,LEDE,,,
SEK_KJB,7/3/19,FK,1,11,Rock,,,,
SEK_KJB,7/3/19,FK,1,11,Mushroom,,,,
SEK,7/3/19,FK,1,12,Bouteloua_dactyloides,BODA,,,
SEK,7/3/19,FK,1,15,Bromus_tectorum,BRTE,,,
SEK,7/3/19,FK,1,12,Carex_durescula,CADU,,,
SEK,7/3/19,FK,1,12,Linum_rigidum,LIRI,,,
SEK,7/2/19,FK,2,19,Bromus_tectorum,BRTE,,,
SEK,7/3/19,FK,1,12,Opuntia_polycantha,OPPO,,,
SEK,7/3/19,FK,1,12,Plantago_patagonica,PLPA,,,
SEK,7/3/19,FK,1,12,Taraxacum_officinale,TAOF,,,
SEK,7/3/19,FK,1,12,Skinny_leaf_fuzzy_bottom,,,,
SEK,7/3/19,FK,1,12,Lepidium_densiflorum,LEDE,,,
SEK,7/3/19,FK,1,12,Lygodesmia_juncea,LYJU,,,
SEK,7/3/19,FK,1,12,ASER_Like_Woody,P49,,,
SEK,7/3/19,FK,1,12,Rock,,,,
SEK,7/3/19,FK,1,12,Moss,,,,
SEK,7/3/19,FK,1,12,Lichen,,,,
SEK,7/3/19,FK,1,12,Mushroom,,,,
SEK,7/3/19,FK,1,13,Bouteloua_dactyloides,BODA,,,
KW,7/2/19,FK,2,21,Bromus_tectorum,BRTE,,,
KW,7/2/19,FK,2,23,Bromus_tectorum,BRTE,,,
SEK,7/3/19,FK,1,13,Vulpia_octoflora,VUOC,,,
SEK,7/2/19,FK,2,24,Bromus_tectorum,BRTE,,,
SEK,7/3/19,FK,1,13,Carex_durescula,CADU,,,
SEK,7/3/19,FK,1,13,Artemisia_dracunculus,ARDR,,,
SEK,7/3/19,FK,1,13,Linum_rigidum,LIRI,,,
SEK,7/1/19,FK,2,27,Bromus_tectorum,BRTE,,,
SEK,7/3/19,FK,1,13,Opuntia_polycantha,OPPO,,,
SEK,7/3/19,FK,1,13,Plantago_patagonica,PLPA,,,
SEK,7/3/19,FK,1,13,Taraxacum_officinale,TAOF,,,
SEK,7/3/19,FK,1,13,Oenothera_suffruticosa,OESU,,,
SEK,7/3/19,FK,1,13,Liatris_punctata,LIPU,,,
SEK,7/3/19,FK,1,13,Vicia_americana,VIAM,,,
SEK,7/3/19,FK,1,13,Asclepias_stenophylla,ASST,,,
SEK,7/3/19,FK,1,13,Coryphanthus_vivipara,COVI,,,
SEK,7/3/19,FK,1,13,Alyssum_desertorum,ALDE,,,
KJK,7/1/19,FK,2,28,Bromus_tectorum,BRTE,,,2.5% of spp comp plot clipped
SEK,7/3/19,FK,1,13,Basal_rosette,P41,,,
SEK,7/3/19,FK,1,13,Skinny_leaf_fuzzy_bottom,,,,
SEK,7/3/19,FK,1,13,Lithospermum_incisum,LIIN,,,
SEK,7/3/19,FK,1,13,Lepidium_densiflorum,LEDE,,,
SEK,7/3/19,FK,1,13,Lygodesmia_juncea,LYJU,,,
SEK,7/3/19,FK,1,13,ASER_Like_Woody,P49,,,
SEK,7/3/19,FK,1,13,Rock,,,,
SEK,7/3/19,FK,1,13,Moss,,,,
SEK,7/3/19,FK,1,13,Lichen,,,,
SEK,7/3/19,FK,1,13,Mushroom,,,,
SEK,7/3/19,FK,1,13,Overlap,,,,
KJK,7/3/19,FK,1,14,Bouteloua_dactyloides,BODA,,,2.5% of plot is clipped
KW,7/2/19,FK,2,29,Bromus_tectorum,BRTE,,,
KJK,7/1/19,FK,2,30,Bromus_tectorum,BRTE,,,
KJK,7/3/19,FK,1,14,Vulpia_octoflora,VUOC,,,2.5% of plot is clipped
KJK,7/3/19,FK,1,14,Artemisia_frigida,ARFR,,,2.5% of plot is clipped
KJK,7/3/19,FK,1,14,Linum_rigidum,LIRI,,,2.5% of plot is clipped
SEK,7/2/19,FK,2,31,Bromus_tectorum,BRTE,,,
KJK,7/3/19,FK,1,14,Opuntia_polycantha,OPPO,,,2.5% of plot is clipped
KJK,7/3/19,FK,1,14,Plantago_patagonica,PLPA,,,2.5% of plot is clipped
KJK,7/3/19,FK,1,14,Taraxacum_officinale,TAOF,,,2.5% of plot is clipped
KJK,7/3/19,FK,1,14,Lithospermum_incisum,LIIN,,,2.5% of plot is clipped
KJK,7/3/19,FK,1,14,Lepidium_densiflorum,LEDE,,,2.5% of plot is clipped
KJK,7/3/19,FK,1,14,Lygodesmia_juncea,LYJU,,,2.5% of plot is clipped
KJK,7/3/19,FK,1,14,ASER_Like_Woody,P49,,,2.5% of plot is clipped
KJK,7/3/19,FK,1,14,Rock,,,,2.5% of plot is clipped
KJK,7/3/19,FK,1,14,Dung,,,,2.5% of plot is clipped
KJK,7/3/19,FK,1,14,Moss,,,,2.5% of plot is clipped
KJK,7/3/19,FK,1,14,Mushroom,,,,2.5% of plot is clipped
SEK,7/3/19,FK,1,15,Bouteloua_dactyloides,BODA,,,
KJK,7/2/19,FK,2,32,Bromus_tectorum,BRTE,,,
SEK,7/3/19,FK,1,15,Carex_durescula,CADU,,,
SEK,7/3/19,FK,1,15,Artemisia_dracunculus,ARDR,,,
SEK,7/3/19,FK,1,15,Linum_rigidum,LIRI,,,
SEK,7/3/19,FK,1,15,Opuntia_polycantha,OPPO,,,
SEK,7/3/19,FK,1,15,Plantago_patagonica,PLPA,,,
SEK,7/3/19,FK,1,15,Taraxacum_officinale,TAOF,,,
SEK,7/3/19,FK,1,15,Skinny_leaf_fuzzy_bottom,,,,
SEK,7/3/19,FK,1,15,Lithospermum_incisum,LIIN,,,
SEK,7/3/19,FK,1,15,Lepidium_densiflorum,LEDE,,,
SEK,7/3/19,FK,1,15,Lygodesmia_juncea,LYJU,,,
SEK,7/3/19,FK,1,15,Rock,,,,
SEK,7/3/19,FK,1,15,Moss,,,,
SEK,7/3/19,FK,1,15,Lichen,,,,
SEK,7/3/19,FK,1,15,Mushroom,,,,
KJK,7/3/19,FK,1,16,Bouteloua_dactyloides,BODA,,,
KW_KJK,7/2/19,FK,2,33,Bromus_tectorum,BRTE,,,
KJK,7/2/19,FK,2,34,Bromus_tectorum,BRTE,,,
KJK,7/3/19,FK,1,16,Vulpia_octoflora,VUOC,,,
KJK,7/3/19,FK,1,16,Carex_filifolia,CAFI,,,
KJK,7/3/19,FK,1,16,Carex_durescula,CADU,,,
KJK,7/3/19,FK,1,16,Artemisia_dracunculus,ARDR,,,
KJK,7/3/19,FK,1,16,Linum_rigidum,LIRI,,,
KJK,7/3/19,FK,1,16,Opuntia_polycantha,OPPO,,,
KJK,7/3/19,FK,1,16,Plantago_patagonica,PLPA,,,
KJK,7/3/19,FK,1,16,Skinny_leaf_fuzzy_bottom,,,,
KJK,7/3/19,FK,1,16,Lygodesmia_juncea,LYJU,,,
KJK,7/3/19,FK,1,16,ASER_Like_Woody,P49,,,
KJK,7/3/19,FK,1,16,Rock,,,,
KJK,7/3/19,FK,1,16,Dung,,,,
KJK,7/3/19,FK,1,16,Lichen,,,,
KJK,7/3/19,FK,1,16,Mushroom,,,,
KW,7/3/19,FK,1,17,Bouteloua_dactyloides,BODA,,,
KW_KJK,7/2/19,FK,2,35,Bromus_tectorum,BRTE,,,
KW,7/3/19,FK,1,17,Carex_filifolia,CAFI,,,
KW,7/3/19,FK,1,17,Carex_durescula,CADU,,,
KW,7/3/19,FK,1,17,Artemisia_dracunculus,ARDR,,,
KW,7/3/19,FK,1,17,Linum_rigidum,LIRI,,,
SEK,7/2/19,FK,2,36,Bromus_tectorum,BRTE,,,
KW,7/3/19,FK,1,17,Opuntia_polycantha,OPPO,,,
KW,7/3/19,FK,1,17,Plantago_patagonica,PLPA,,,
KW,7/3/19,FK,1,17,Lepidium_densiflorum,LEDE,,,
KW,7/3/19,FK,1,17,Lygodesmia_juncea,LYJU,,,
KW,7/3/19,FK,1,17,ASER_Like_Woody,P49,,,
KW,7/3/19,FK,1,17,opuntia_pads,,,,
KW,7/3/19,FK,1,17,oenothera_suffruticosa,,,,
KW,7/3/19,FK,1,17,Coryphanthus_vivipara,,,,
KW,7/3/19,FK,1,17,Rock,,,,
KW,7/3/19,FK,1,17,Dung,,,,
KW,7/3/19,FK,1,17,Mushroom,,,,
KW,7/3/19,FK,1,17,overlap,,,,
KW,7/3/19,FK,1,18,Bouteloua_dactyloides,BODA,,,
KJK,7/1/19,FK,3,38,Bromus_tectorum,BRTE,,,
KRW_KJK_SEK,7/1/19,FK,3,39,Bromus_tectorum,BRTE,,,
KW,7/3/19,FK,1,18,Carex_filifolia,CAFI,,,
KW,7/3/19,FK,1,18,Carex_durescula,CADU,,,
KW,7/3/19,FK,1,18,Artemisia_dracunculus,ARDR,,,
KW,7/3/19,FK,1,18,Linum_rigidum,LIRI,,,
KW,7/1/19,FK,3,41,Bromus_tectorum,BRTE,,,
KW,7/3/19,FK,1,18,Opuntia_polycantha,OPPO,,,
KW,7/3/19,FK,1,18,Plantago_patagonica,PLPA,,,
KW,7/3/19,FK,1,18,Skinny_leaf_fuzzy_bottom,,,,
KW,7/3/19,FK,1,18,Lithospermum_incisum,LIIN,,,
KW,7/3/19,FK,1,18,Lepidium_densiflorum,LEDE,,,
KW,7/3/19,FK,1,18,Lygodesmia_juncea,LYJU,,,
KW,7/3/19,FK,1,18,ASER_Like_Woody,P49,,,
KW,7/3/19,FK,1,18,oenothera?_basal_rossette,P41,,,
KW,7/3/19,FK,1,18,opuntia_pads,,,,
KW,7/3/19,FK,1,18,oenothera_suffruticosa,,,,
KW,7/3/19,FK,1,18,silver_stuff_unk3,,,,
KW,7/3/19,FK,1,18,Euphorbia_nutans,,,,
KW,7/3/19,FK,1,18,Coryphanthus_vivipara,,,,
KW,7/3/19,FK,1,18,Rock,,,,
KW,7/3/19,FK,1,18,Dung,,,,
KW,7/3/19,FK,1,18,Moss,,,,
KW,7/3/19,FK,1,18,Lichen,,,,
KW,7/3/19,FK,1,18,Mushroom,,,,
KW,7/3/19,FK,1,18,overlap,,,,
SEK,7/2/19,FK,2,19,Bouteloua_dactyloides,BODA,,,
KJK,7/1/19,FK,3,42,Bromus_tectorum,BRTE,,,
SEK,7/1/19,FK,3,44,Bromus_tectorum,BRTE,,,
KW,7/1/19,FK,3,46,Bromus_tectorum,BRTE,,,
SEK,7/2/19,FK,2,19,Vulpia_octoflora,VUOC,,,
SEK,7/2/19,FK,2,19,Artemisia_dracunculus,ARDR,,,
SEK,7/2/19,FK,2,19,Linum_rigidum,LIRI,,,
SEK,7/2/19,FK,2,19,Opuntia_polycantha,OPPO,,,
SEK,7/2/19,FK,2,19,Plantago_patagonica,PLPA,,,
SEK,7/2/19,FK,2,19,Vicia_americana,VIAM,,,
SEK,7/2/19,FK,2,19,Asclepias_stenophylla,ASST,,,
SEK,7/2/19,FK,2,19,Coryphanthus_vivipara,COVI,,,
SEK,7/1/19,FK,3,47,Bromus_tectorum,BRTE,,,
SEK,7/2/19,FK,2,19,Basal_rosette,P41,,,
SEK,7/2/19,FK,2,19,Skinny_leaf_fuzzy_bottom,,,,
SEK,7/2/19,FK,2,19,Lithospermum_incisum,LIIN,,,
SEK,7/2/19,FK,2,19,Lepidium_densiflorum,LEDE,,,
SEK,7/2/19,FK,2,19,Lygodesmia_juncea,LYJU,,,
SEK,7/2/19,FK,2,19,ASER_Like_Woody,P49,,,
SEK,7/2/19,FK,2,19,Rock,,,,
SEK,7/2/19,FK,2,19,Dung,,,,
SEK,7/2/19,FK,2,19,Moss,,,,
SEK,7/2/19,FK,2,19,Lichen,,,,
SEK,7/2/19,FK,2,19,Mushroom,,,,
SEK,7/2/19,FK,2,19,Overlap,,,,
SEK,7/1/19,FK,3,48,Bromus_tectorum,BRTE,,,
KW,7/1/19,FK,3,49,Bromus_tectorum,BRTE,,,
KJK,7/2/19,FK,2,20,Vulpia_octoflora,VUOC,,,
KJK,7/2/19,FK,2,20,Astragalus_gracilis,ASGR,,,
KJK,7/2/19,FK,2,20,dead_mustard_unk,,,,
KJK,7/2/19,FK,2,20,Artemisia_dracunculus,ARDR,,,
KJK,7/2/19,FK,2,20,Linum_rigidum,LIRI,,,
KJK,7/2/19,FK,2,20,Opuntia_polycantha,OPPO,,,
KJK,7/2/19,FK,2,20,Plantago_patagonica,PLPA,,,
KJK,7/1/19,FK,3,50,Bromus_tectorum,BRTE,,,
KJK,7/2/19,FK,2,20,Skinny_leaf_fuzzy_bottom,,,,
KJK,7/2/19,FK,2,20,Lithospermum_incisum,LIIN,,,
KJK,7/2/19,FK,2,20,Lepidium_densiflorum,LEDE,,,
KJK,7/2/19,FK,2,20,Lygodesmia_juncea,LYJU,,,
KJK,7/2/19,FK,2,20,ASER_Like_Woody,P49,,,
KJK,7/2/19,FK,2,20,oenothera?_basal_rossette,P41,,,
KJK,7/2/19,FK,2,20,opuntia_pads,,,,
KJK,7/2/19,FK,2,20,oenothera_suffruticosa,,,,
KJK,7/2/19,FK,2,20,silver_stuff_unk3,,,,
KJK,7/2/19,FK,2,20,Euphorbia_nutans,,,,
KJK,7/2/19,FK,2,20,Coryphanthus_vivipara,,,,
KJK_SEK_KRW,7/1/19,FK,3,51,Bromus_tectorum,BRTE,,,
KJK,7/2/19,FK,2,20,Liatrus_punctata,,,,
KJK,7/2/19,FK,2,20,Oenothera_waxy_leaves,,,,
KJK,7/2/19,FK,2,20,Rock,,,,
KJK,7/2/19,FK,2,20,Dung,,,,
KJK,7/2/19,FK,2,20,Moss,,,,
KJK,7/2/19,FK,2,20,Lichen,,,,
KJK,7/2/19,FK,2,20,Mushroom,,,,
KW,7/2/19,FK,2,21,Bouteloua_dactyloides,BODA,,,
KRW_KJK_SEK,7/1/19,FK,3,53,Bromus_tectorum,BRTE,,,
KJK_SEK_KRW,7/1/19,FK,3,54,Bromus_tectorum,BRTE,,,forage quality in plot
KRW_KJK_SEK,7/1/19,FK,3,52,Bromus_tectorum,BRTE,,,
KW,7/2/19,FK,2,21,Astragalus_gracilis,ASGR,,,
KW,7/2/19,FK,2,21,Carex_filifolia,CAFI,,,
KW,7/2/19,FK,2,21,dead_mustard_unk,,,,
KW,7/2/19,FK,2,21,Artemisia_dracunculus,ARDR,,,
KW,7/2/19,FK,2,21,Linum_rigidum,LIRI,,,
SEK,7/1/19,FK,2,27,Hesperostipa_comata,HECO,,,
KW,7/2/19,FK,2,21,Opuntia_polycantha,OPPO,,,
KW,7/2/19,FK,2,21,Plantago_patagonica,PLPA,,,
KW,7/2/19,FK,2,21,Taraxacum_officinale,TAOF,,,
KW,7/2/19,FK,2,21,conyza_canadensis,COCA,,,
KW,7/2/19,FK,2,21,Skinny_leaf_fuzzy_bottom,,,,
KW,7/2/19,FK,2,21,Lithospermum_incisum,LIIN,,,
KW,7/2/19,FK,2,21,Lepidium_densiflorum,LEDE,,,
KW,7/2/19,FK,2,21,Lygodesmia_juncea,LYJU,,,
KW,7/2/19,FK,2,21,ASER_Like_Woody,P49,,,
KW,7/2/19,FK,2,21,oenothera?_basal_rossette,P41,,,
KW,7/2/19,FK,2,21,opuntia_pads,,,,
KW,7/2/19,FK,2,21,oenothera_suffruticosa,,,,
KW,7/2/19,FK,2,21,silver_stuff_unk3,,,,
KW,7/2/19,FK,2,21,Euphorbia_nutans,,,,
KW,7/2/19,FK,2,21,Coryphanthus_vivipara,,,,
KW,7/2/19,FK,2,29,Hesperostipa_comata,HECO,,,
KW,7/2/19,FK,2,21,Liatrus_punctata,,,,
KW,7/2/19,FK,2,21,Oenothera_waxy_leaves,,,,
KW,7/2/19,FK,2,21,Astragalus_purshii,ASPU,,,
KW,7/2/19,FK,2,21,Rock,,,,
KW,7/2/19,FK,2,21,Dung,,,,
KW,7/2/19,FK,2,21,Lichen,,,,
KW,7/2/19,FK,2,21,Mushroom,,,,
KW,7/2/19,FK,2,21,Bare Ground,,,,
KW,7/2/19,FK,2,21,overlap,,,,
KJK,7/2/19,FK,2,22,Bouteloua_dactyloides,BODA,,,
SEK,7/2/19,FK,2,36,Hesperostipa_comata,HECO,,,
KJK,7/2/19,FK,2,22,Vulpia_octoflora,VUOC,,,
KJK,7/2/19,FK,2,22,Astragalus_gracilis,ASGR,,,
KJK,7/2/19,FK,2,22,Carex_filifolia,CAFI,,,
KJK,7/2/19,FK,2,22,dead_mustard_unk,,,,
KJK,7/2/19,FK,2,22,Artemisia_dracunculus,ARDR,,,
KJK,7/2/19,FK,2,22,Linum_rigidum,LIRI,,,
SEK,7/2/19,FK,1,1,Koeleria_macrantha,KOMA,,,
KJK,7/2/19,FK,2,22,Opuntia_polycantha,OPPO,,,
KJK,7/2/19,FK,2,22,Plantago_patagonica,PLPA,,,
KJK,7/2/19,FK,2,22,Taraxacum_officinale,TAOF,,,
KJK,7/2/19,FK,2,22,Skinny_leaf_fuzzy_bottom,,,,
KJK,7/2/19,FK,2,22,Lithospermum_incisum,LIIN,,,
KJK,7/2/19,FK,2,22,Lepidium_densiflorum,LEDE,,,
KJK,7/2/19,FK,2,22,Lygodesmia_juncea,LYJU,,,
KJK,7/2/19,FK,2,22,ASER_Like_Woody,P49,,,
KJK,7/2/19,FK,2,22,oenothera?_basal_rossette,P41,,,
KJK,7/2/19,FK,2,22,opuntia_pads,,,,
KJK,7/2/19,FK,2,22,oenothera_suffruticosa,,,,
KJK,7/2/19,FK,2,22,silver_stuff_unk3,,,,
KJK,7/2/19,FK,2,22,Euphorbia_nutans,,,,
KJK,7/2/19,FK,2,22,Coryphanthus_vivipara,,,,
KW_KJK,7/2/19,FK,1,2,Koeleria_macrantha,KOMA,,,2.5% of spp comp plot clipped
KJK,7/2/19,FK,2,22,Liatrus_punctata,,,,
KJK,7/2/19,FK,2,22,Oenothera_waxy_leaves,,,,
KJK,7/2/19,FK,2,22,Rock,,,,
KJK,7/2/19,FK,2,22,Mushroom,,,,
KW,7/2/19,FK,2,23,Bouteloua_dactyloides,BODA,,,
SEK,7/2/19,FK,1,3,Koeleria_macrantha,KOMA,,,
KW_KJK,7/2/19,FK,1,4,Koeleria_macrantha,KOMA,,,
SEK,7/2/19,FK,1,5,Koeleria_macrantha,KOMA,,,
KW,7/2/19,FK,2,23,Astragalus_gracilis,ASGR,,,
KW,7/2/19,FK,2,23,dead_mustard_unk,,,,
KW,7/2/19,FK,2,23,Artemisia_dracunculus,ARDR,,,
KW,7/2/19,FK,2,23,Linum_rigidum,LIRI,,,
KW,7/2/19,FK,2,23,Opuntia_polycantha,OPPO,,,
KW,7/2/19,FK,2,23,Plantago_patagonica,PLPA,,,
KW,7/2/19,FK,2,23,conyza_canadensis,COCA,,,
KW,7/2/19,FK,2,23,Skinny_leaf_fuzzy_bottom,,,,
KW,7/2/19,FK,2,23,Lithospermum_incisum,LIIN,,,
KW,7/2/19,FK,2,23,Lepidium_densiflorum,LEDE,,,
KW,7/2/19,FK,2,23,Lygodesmia_juncea,LYJU,,,
KW,7/2/19,FK,2,23,ASER_Like_Woody,P49,,,
KW,7/2/19,FK,2,23,oenothera?_basal_rossette,P41,,,
KW,7/2/19,FK,2,23,opuntia_pads,,,,
KW,7/2/19,FK,2,23,silver_stuff_unk3,,,,
KW,7/2/19,FK,2,23,Euphorbia_nutans,,,,
KW,7/2/19,FK,2,23,Coryphanthus_vivipara,,,,
KJK,7/3/19,FK,1,6,Koeleria_macrantha,KOMA,,,
KW,7/2/19,FK,2,23,Liatrus_punctata,,,,
KW,7/2/19,FK,2,23,Oenothera_waxy_leaves,,,,
KW,7/2/19,FK,2,23,Astragalus_purshii,ASPU,,,
KW,7/2/19,FK,2,23,Rock,,,,
KW,7/2/19,FK,2,23,Dung,,,,
KW,7/2/19,FK,2,23,Moss,,,,
KW,7/2/19,FK,2,23,Lichen,,,,
KW,7/2/19,FK,2,23,Mushroom,,,,
KW,7/2/19,FK,2,23,overlap,,,,
SEK,7/2/19,FK,2,24,Bouteloua_dactyloides,BODA,,,
SEK,7/3/19,FK,1,12,Koeleria_macrantha,KOMA,,,
KJK,7/3/19,FK,1,16,Koeleria_macrantha,KOMA,,,
SEK,7/2/19,FK,2,24,Vulpia_octoflora,VUOC,,,
SEK,7/2/19,FK,2,24,Artemisia_dracunculus,ARDR,,,
SEK,7/2/19,FK,2,24,Artemisia_frigida,ARFR,,,
SEK,7/2/19,FK,2,24,Linum_rigidum,LIRI,,,
SEK,7/2/19,FK,2,24,Plantago_patagonica,PLPA,,,
