"","year","site","plot","Genus_Species","aerial_cover","Common.Name","Native_Introduced","Functional_Group","Annual_Perennial"
"6077",2020,"TB","30","Lithospermum.incisum",1,"narrowleaf stoneseed | narrowleaf puccoon","N","Forb","P"
"6078",2020,"TB","2","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6079",2020,"TB","3","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"6080",2020,"TB","4","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6081",2020,"TB","6","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6082",2020,"TB","7","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6083",2020,"TB","12","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"6084",2020,"TB","14","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"6085",2020,"TB","15","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6086",2020,"TB","16","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6087",2020,"TB","17","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6088",2020,"TB","20","Logfia.arvensis",3,"field cottonrose","I","Forb","A"
"6089",2020,"TB","22","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6090",2020,"TB","23","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6091",2020,"TB","25","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6092",2020,"TB","29","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6093",2020,"TB","31","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6094",2020,"TB","34","Logfia.arvensis",0.5,"field cottonrose","I","Forb","A"
"6095",2020,"TB","36","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6096",2020,"TB","38","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6097",2020,"TB","43","Logfia.arvensis",0.25,"field cottonrose","I","Forb","A"
"6098",2020,"TB","10","Lomatium.foeniculaceum",0.25,"desert biscuitroot | wild parsley","N","Forb","P"
"6099",2020,"TB","14","Lomatium.foeniculaceum",0.25,"desert biscuitroot | wild parsley","N","Forb","P"
"6100",2020,"TB","21","Lomatium.foeniculaceum",0.25,"desert biscuitroot | wild parsley","N","Forb","P"
"6101",2020,"TB","24","Lomatium.foeniculaceum",0.25,"desert biscuitroot | wild parsley","N","Forb","P"
"6102",2020,"TB","37","Lomatium.foeniculaceum",0.5,"desert biscuitroot | wild parsley","N","Forb","P"
"6103",2020,"TB","38","Lomatium.foeniculaceum",0.5,"desert biscuitroot | wild parsley","N","Forb","P"
"6104",2020,"TB","40","Lomatium.foeniculaceum",1,"desert biscuitroot | wild parsley","N","Forb","P"
"6105",2020,"TB","42","Lomatium.foeniculaceum",1,"desert biscuitroot | wild parsley","N","Forb","P"
"6106",2020,"TB","43","Lomatium.foeniculaceum",0.25,"desert biscuitroot | wild parsley","N","Forb","P"
"6107",2020,"TB","44","Lomatium.foeniculaceum",0.5,"desert biscuitroot | wild parsley","N","Forb","P"
"6108",2020,"TB","45","Lomatium.foeniculaceum",1,"desert biscuitroot | wild parsley","N","Forb","P"
"6109",2020,"TB","50","Lomatium.foeniculaceum",0.25,"desert biscuitroot | wild parsley","N","Forb","P"
"6110",2020,"TB","51","Lomatium.foeniculaceum",1,"desert biscuitroot | wild parsley","N","Forb","P"
"6111",2020,"TB","21","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"6112",2020,"TB","23","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"6113",2020,"TB","32","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"6114",2020,"TB","33","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"6115",2020,"TB","34","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"6116",2020,"TB","50","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"6117",2020,"TB","51","Musineon.divaricatum",1,"leafy wildparsley","N","Forb","P"
"6118",2020,"TB","52","Musineon.divaricatum",0.25,"leafy wildparsley","N","Forb","P"
"6119",2020,"TB","54","Musineon.divaricatum",0.5,"leafy wildparsley","N","Forb","P"
"6120",2020,"TB","29","Oenothera.suffrutescens",0.5,"scarlet beeblossom","N","Forb","P"
"6121",2020,"TB","30","Oenothera.suffrutescens",0.5,"scarlet beeblossom","N","Forb","P"
"6122",2020,"TB","32","Oenothera.suffrutescens",0.25,"scarlet beeblossom","N","Forb","P"
"6123",2020,"TB","21","Phlox.hoodii",2,"spiny phlox | Hood's phlox","N","Forb","P"
"6124",2020,"TB","24","Phlox.hoodii",0.5,"spiny phlox | Hood's phlox","N","Forb","P"
"6125",2020,"TB","27","Phlox.hoodii",3,"spiny phlox | Hood's phlox","N","Forb","P"
"6126",2020,"TB","29","Phlox.hoodii",1,"spiny phlox | Hood's phlox","N","Forb","P"
"6127",2020,"TB","30","Phlox.hoodii",0.25,"spiny phlox | Hood's phlox","N","Forb","P"
"6128",2020,"TB","32","Phlox.hoodii",0.25,"spiny phlox | Hood's phlox","N","Forb","P"
"6129",2020,"TB","36","Phlox.hoodii",1,"spiny phlox | Hood's phlox","N","Forb","P"
"6130",2020,"TB","46","Phlox.hoodii",1,"spiny phlox | Hood's phlox","N","Forb","P"
"6131",2020,"TB","48","Phlox.hoodii",0.5,"spiny phlox | Hood's phlox","N","Forb","P"
"6132",2020,"TB","2","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6133",2020,"TB","4","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6134",2020,"TB","7","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6135",2020,"TB","9","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6136",2020,"TB","10","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6137",2020,"TB","12","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6138",2020,"TB","20","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6139",2020,"TB","21","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6140",2020,"TB","23","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"6141",2020,"TB","24","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6142",2020,"TB","25","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6143",2020,"TB","28","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6144",2020,"TB","29","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6145",2020,"TB","32","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6146",2020,"TB","34","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6147",2020,"TB","36","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6148",2020,"TB","38","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6149",2020,"TB","42","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6150",2020,"TB","44","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6151",2020,"TB","47","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6152",2020,"TB","49","Plantago.patagonica",0.5,"woolly plaintain","N","Forb","A"
"6153",2020,"TB","51","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6154",2020,"TB","53","Plantago.patagonica",0.25,"woolly plaintain","N","Forb","A"
"6155",2020,"TB","8","Psoralidium.tenuiflorum",2,"slimflower scurfpea","N","Forb","P"
"6156",2020,"TB","10","Psoralidium.tenuiflorum",2,"slimflower scurfpea","N","Forb","P"
"6157",2020,"TB","21","Psoralidium.tenuiflorum",0.5,"slimflower scurfpea","N","Forb","P"
"6158",2020,"TB","27","Psoralidium.tenuiflorum",0.5,"slimflower scurfpea","N","Forb","P"
"6159",2020,"TB","28","Psoralidium.tenuiflorum",4,"slimflower scurfpea","N","Forb","P"
"6160",2020,"TB","29","Psoralidium.tenuiflorum",8,"slimflower scurfpea","N","Forb","P"
"6161",2020,"TB","30","Psoralidium.tenuiflorum",4,"slimflower scurfpea","N","Forb","P"
"6162",2020,"TB","38","Psoralidium.tenuiflorum",0.5,"slimflower scurfpea","N","Forb","P"
"6163",2020,"TB","41","Psoralidium.tenuiflorum",0.25,"slimflower scurfpea","N","Forb","P"
"6164",2020,"TB","6","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"6165",2020,"TB","9","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"6166",2020,"TB","10","Sphaeralcea.coccinea",0.25,"scarlet globemallow","N","Forb","P"
"6167",2020,"TB","12","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"6168",2020,"TB","13","Sphaeralcea.coccinea",1,"scarlet globemallow","N","Forb","P"
"6169",2020,"TB","15","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"6170",2020,"TB","16","Sphaeralcea.coccinea",2,"scarlet globemallow","N","Forb","P"
"6171",2020,"TB","17","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"6172",2020,"TB","18","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"6173",2020,"TB","19","Sphaeralcea.coccinea",0.25,"scarlet globemallow","N","Forb","P"
"6174",2020,"TB","20","Sphaeralcea.coccinea",0.25,"scarlet globemallow","N","Forb","P"
"6175",2020,"TB","21","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"6176",2020,"TB","22","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"6177",2020,"TB","24","Sphaeralcea.coccinea",0.25,"scarlet globemallow","N","Forb","P"
"6178",2020,"TB","26","Sphaeralcea.coccinea",0.25,"scarlet globemallow","N","Forb","P"
"6179",2020,"TB","37","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"6180",2020,"TB","40","Sphaeralcea.coccinea",1,"scarlet globemallow","N","Forb","P"
"6181",2020,"TB","41","Sphaeralcea.coccinea",1,"scarlet globemallow","N","Forb","P"
"6182",2020,"TB","42","Sphaeralcea.coccinea",1,"scarlet globemallow","N","Forb","P"
"6183",2020,"TB","43","Sphaeralcea.coccinea",1,"scarlet globemallow","N","Forb","P"
"6184",2020,"TB","45","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"6185",2020,"TB","47","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"6186",2020,"TB","48","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"6187",2020,"TB","49","Sphaeralcea.coccinea",0.5,"scarlet globemallow","N","Forb","P"
"6188",2020,"TB","50","Sphaeralcea.coccinea",0.25,"scarlet globemallow","N","Forb","P"
"6189",2020,"TB","38","Taraxacum.officinale",0.25,"common dandelion","N","Forb","P"
"6190",2020,"TB","43","Taraxacum.officinale",1,"common dandelion","N","Forb","P"
"6191",2020,"TB","51","Taraxacum.officinale",1,"common dandelion","N","Forb","P"
"6192",2020,"TB","16","Tragopogon.dubius",1,"yellow salsify | goat's beard","I","Forb","A/B"
"6193",2020,"TB","17","Tragopogon.dubius",0.25,"yellow salsify | goat's beard","I","Forb","A/B"
"6194",2020,"TB","18","Tragopogon.dubius",0.5,"yellow salsify | goat's beard","I","Forb","A/B"
"6195",2020,"TB","30","Tragopogon.dubius",0.5,"yellow salsify | goat's beard","I","Forb","A/B"
"6196",2020,"TB","48","Tragopogon.dubius",0.25,"yellow salsify | goat's beard","I","Forb","A/B"
"6197",2020,"TB","21","Vicia.americana",2,"American vetch","N","Forb","P"
"6198",2020,"TB","22","Vicia.americana",2,"American vetch","N","Forb","P"
"6199",2020,"TB","23","Vicia.americana",1,"American vetch","N","Forb","P"
"6200",2020,"TB","24","Vicia.americana",0.5,"American vetch","N","Forb","P"
"6201",2020,"TB","26","Vicia.americana",2,"American vetch","N","Forb","P"
"6202",2020,"TB","27","Vicia.americana",1,"American vetch","N","Forb","P"
"6203",2020,"TB","29","Vicia.americana",0.25,"American vetch","N","Forb","P"
"6204",2020,"TB","37","Vicia.americana",3,"American vetch","N","Forb","P"
"6205",2020,"TB","38","Vicia.americana",0.25,"American vetch","N","Forb","P"
"6206",2020,"TB","39","Vicia.americana",1,"American vetch","N","Forb","P"
"6207",2020,"TB","40","Vicia.americana",5,"American vetch","N","Forb","P"
"6208",2020,"TB","41","Vicia.americana",1,"American vetch","N","Forb","P"
"6209",2020,"TB","42","Vicia.americana",1,"American vetch","N","Forb","P"
"6210",2020,"TB","43","Vicia.americana",1,"American vetch","N","Forb","P"
"6211",2020,"TB","44","Vicia.americana",2,"American vetch","N","Forb","P"
"6212",2020,"TB","45","Vicia.americana",1,"American vetch","N","Forb","P"
"6213",2020,"TB","46","Vicia.americana",3,"American vetch","N","Forb","P"
"6214",2020,"TB","47","Vicia.americana",2,"American vetch","N","Forb","P"
"6215",2020,"TB","48","Vicia.americana",1,"American vetch","N","Forb","P"
"6216",2020,"TB","49","Vicia.americana",2,"American vetch","N","Forb","P"
"6217",2020,"TB","50","Vicia.americana",0.5,"American vetch","N","Forb","P"
"6218",2020,"TB","51","Vicia.americana",5,"American vetch","N","Forb","P"
"6219",2020,"TB","53","Vicia.americana",2,"American vetch","N","Forb","P"
"6220",2020,"TB","54","Vicia.americana",1,"American vetch","N","Forb","P"
"6221",2020,"TB","1","Antennaria.parvifolia",2,"small-leaf pussytoes ","N","Forb","P"
"6222",2020,"TB","3","Antennaria.parvifolia",0.25,"small-leaf pussytoes ","N","Forb","P"
"6223",2020,"TB","13","Astragalus.lotiflorus",0.5,"lotus milkvetch","N","Forb","P"
"6224",2020,"TB","27","Astragalus.lotiflorus",0.5,"lotus milkvetch","N","Forb","P"
"6225",2020,"TB","41","Astragalus.bisulcatus",2,"twogrooved milkvetch","N","Forb","P"
"6226",2020,"TB","44","Astragalus.bisulcatus",1,"twogrooved milkvetch","N","Forb","P"
"6227",2020,"TB","54","Astragalus.bisulcatus",0.25,"twogrooved milkvetch","N","Forb","P"
"6228",2020,"TB","1","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6229",2020,"TB","2","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6230",2020,"TB","3","Bromus.arvensis",0.5,"Japanese brome","I","Brome","A"
"6231",2020,"TB","4","Bromus.arvensis",0.5,"Japanese brome","I","Brome","A"
"6232",2020,"TB","13","Bromus.arvensis",5,"Japanese brome","I","Brome","A"
"6233",2020,"TB","14","Bromus.arvensis",2,"Japanese brome","I","Brome","A"
"6234",2020,"TB","15","Bromus.arvensis",1,"Japanese brome","I","Brome","A"
"6235",2020,"TB","16","Bromus.arvensis",10,"Japanese brome","I","Brome","A"
"6236",2020,"TB","17","Bromus.arvensis",7,"Japanese brome","I","Brome","A"
"6237",2020,"TB","18","Bromus.arvensis",1,"Japanese brome","I","Brome","A"
"6238",2020,"TB","19","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6239",2020,"TB","25","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6240",2020,"TB","29","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6241",2020,"TB","31","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6242",2020,"TB","33","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6243",2020,"TB","34","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6244",2020,"TB","35","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6245",2020,"TB","38","Bromus.arvensis",1,"Japanese brome","I","Brome","A"
"6246",2020,"TB","39","Bromus.arvensis",0.5,"Japanese brome","I","Brome","A"
"6247",2020,"TB","40","Bromus.arvensis",2,"Japanese brome","I","Brome","A"
"6248",2020,"TB","41","Bromus.arvensis",2,"Japanese brome","I","Brome","A"
"6249",2020,"TB","42","Bromus.arvensis",1,"Japanese brome","I","Brome","A"
"6250",2020,"TB","43","Bromus.arvensis",0.5,"Japanese brome","I","Brome","A"
"6251",2020,"TB","44","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6252",2020,"TB","47","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6253",2020,"TB","49","Bromus.arvensis",10,"Japanese brome","I","Brome","A"
"6254",2020,"TB","50","Bromus.arvensis",2,"Japanese brome","I","Brome","A"
"6255",2020,"TB","51","Bromus.arvensis",2,"Japanese brome","I","Brome","A"
"6256",2020,"TB","52","Bromus.arvensis",0.5,"Japanese brome","I","Brome","A"
"6257",2020,"TB","53","Bromus.arvensis",1,"Japanese brome","I","Brome","A"
"6258",2020,"TB","54","Bromus.arvensis",0.5,"Japanese brome","I","Brome","A"
"6259",2020,"TB","43","Camelina.microcarpa",0.25,"littlepod false flax","I","Forb","A"
"6260",2020,"TB","2","Cirsium.undulatum",0.5,"wavyleaf thistle","N","Forb","P"
"6261",2020,"TB","3","Cirsium.undulatum",2,"wavyleaf thistle","N","Forb","P"
"6262",2020,"TB","6","Cirsium.undulatum",1,"wavyleaf thistle","N","Forb","P"
"6263",2020,"TB","27","Cirsium.undulatum",0.25,"wavyleaf thistle","N","Forb","P"
"6264",2020,"TB","6","Comandra.umbellata",0.25,"bastard toadflax","N","Forb","B"
"6265",2020,"TB","8","Comandra.umbellata",0.25,"bastard toadflax","N","Forb","B"
"6266",2020,"TB","44","Comandra.umbellata",0.25,"bastard toadflax","N","Forb","B"
"6267",2020,"TB","2","Draba.nemorosa",0.25,"woodland draba","N","Forb","A"
"6268",2020,"TB","23","Erigeron.engelmannii",0.25,"Engelmann's fleabane","N","Forb","P"
"6269",2020,"TB","24","Erigeron.engelmannii",0.25,"Engelmann's fleabane","N","Forb","P"
"6270",2020,"TB","27","Erigeron.engelmannii",0.5,"Engelmann's fleabane","N","Forb","P"
"6271",2020,"TB","48","Erigeron.engelmannii",3,"Engelmann's fleabane","N","Forb","P"
"6272",2020,"TB","54","Erigeron.engelmannii",0.5,"Engelmann's fleabane","N","Forb","P"
"6273",2020,"TB","17","Erigeron.pumilus",0.5,"low fleabane","N","Forb","P"
"6274",2020,"TB","22","Erigeron.pumilus",0.25,"low fleabane","N","Forb","P"
"6275",2020,"TB","23","Erigeron.pumilus",0.25,"low fleabane","N","Forb","P"
"6276",2020,"TB","24","Erigeron.pumilus",0.25,"low fleabane","N","Forb","P"
"6277",2020,"TB","27","Erigeron.pumilus",0.5,"low fleabane","N","Forb","P"
"6278",2020,"TB","28","Erigeron.pumilus",0.25,"low fleabane","N","Forb","P"
"6279",2020,"TB","29","Grindelia.squarrosa",0.5,"curlycup gumweed","N","Forb","A/P"
"6280",2020,"TB","23","Lesquerella.arenosa",0.25,"Great Plains bladderpod","N","Forb","B/P"
"6281",2020,"TB","29","Lesquerella.arenosa",0.25,"Great Plains bladderpod","N","Forb","B/P"
"6282",2020,"TB","21","Machaeranthera.grindelioides",0.25,"rayless tansyaster","N","Forb","P"
"6283",2020,"TB","36","Machaeranthera.grindelioides",0.25,"rayless tansyaster","N","Forb","P"
"6284",2020,"TB","9","Machaeranthera.pinnatifida",0.25,"lacy tansyaster","N","Forb","P"
"6285",2020,"TB","28","Machaeranthera.pinnatifida",2,"lacy tansyaster","N","Forb","P"
"6286",2020,"TB","9","Nothocalos",0.5,NA,NA,NA,NA
"6287",2020,"TB","10","Nothocalos",1,NA,NA,NA,NA
"6288",2020,"TB","11","Nothocalos",2,NA,NA,NA,NA
"6289",2020,"TB","31","Penstemon.albidus",0.25,"white penstemon","N","Forb","P"
"6290",2020,"TB","23","Penstemon.eriantherus",0.25,"fuzzytongue penstemon","N","Forb","P"
"6291",2020,"TB","39","Picradeniopsis.oppositifolia",0.25,"oppositeleaf bahia","N","Forb","P"
"6292",2020,"TB","41","Picradeniopsis.oppositifolia",0.5,"oppositeleaf bahia","N","Forb","P"
"6293",2020,"TB","6","Lupinus.pusillus",0.25,"rusty lupine","N","Forb","A"
"6294",2020,"TB","21","Lupinus.pusillus",0.25,"rusty lupine","N","Forb","A"
"6295",2020,"TB","32","Lupinus.pusillus",1,"rusty lupine","N","Forb","A"
"6296",2021,"TB","1","Bouteloua.gracilis",3,"blue grama","N","C4","P"
"6297",2021,"TB","2","Bouteloua.gracilis",20,"blue grama","N","C4","P"
"6298",2021,"TB","3","Bouteloua.gracilis",16,"blue grama","N","C4","P"
"6299",2021,"TB","4","Bouteloua.gracilis",14,"blue grama","N","C4","P"
"6300",2021,"TB","5","Bouteloua.gracilis",4,"blue grama","N","C4","P"
"6301",2021,"TB","9","Bouteloua.gracilis",17,"blue grama","N","C4","P"
"6302",2021,"TB","13","Bouteloua.gracilis",1,"blue grama","N","C4","P"
"6303",2021,"TB","19","Bouteloua.gracilis",30,"blue grama","N","C4","P"
"6304",2021,"TB","6","Bouteloua.gracilis",5,"blue grama","N","C4","P"
"6305",2021,"TB","10","Bouteloua.gracilis",11,"blue grama","N","C4","P"
"6306",2021,"TB","14","Bouteloua.gracilis",6,"blue grama","N","C4","P"
"6307",2021,"TB","17","Bouteloua.gracilis",2,"blue grama","N","C4","P"
"6308",2021,"TB","7","Bouteloua.gracilis",35,"blue grama","N","C4","P"
"6309",2021,"TB","8","Bouteloua.gracilis",40,"blue grama","N","C4","P"
"6310",2021,"TB","12","Bouteloua.gracilis",30,"blue grama","N","C4","P"
"6311",2021,"TB","16","Bouteloua.gracilis",0.5,"blue grama","N","C4","P"
"6312",2021,"TB","11","Bouteloua.gracilis",15,"blue grama","N","C4","P"
"6313",2021,"TB","18","Bouteloua.gracilis",8,"blue grama","N","C4","P"
"6314",2021,"TB","24","Bouteloua.gracilis",18,"blue grama","N","C4","P"
"6315",2021,"TB","21","Bouteloua.gracilis",30,"blue grama","N","C4","P"
"6316",2021,"TB","27","Bouteloua.gracilis",8,"blue grama","N","C4","P"
"6317",2021,"TB","32","Bouteloua.gracilis",20,"blue grama","N","C4","P"
"6318",2021,"TB","37","Bouteloua.gracilis",35,"blue grama","N","C4","P"
"6319",2021,"TB","20","Bouteloua.gracilis",5,"blue grama","N","C4","P"
"6320",2021,"TB","22","Bouteloua.gracilis",45,"blue grama","N","C4","P"
"6321",2021,"TB","25","Bouteloua.gracilis",25,"blue grama","N","C4","P"
"6322",2021,"TB","30","Bouteloua.gracilis",40,"blue grama","N","C4","P"
"6323",2021,"TB","23","Bouteloua.gracilis",40,"blue grama","N","C4","P"
"6324",2021,"TB","26","Bouteloua.gracilis",11,"blue grama","N","C4","P"
"6325",2021,"TB","29","Bouteloua.gracilis",11,"blue grama","N","C4","P"
"6326",2021,"TB","34","Bouteloua.gracilis",25,"blue grama","N","C4","P"
"6327",2021,"TB","28","Bouteloua.gracilis",20,"blue grama","N","C4","P"
"6328",2021,"TB","31","Bouteloua.gracilis",35,"blue grama","N","C4","P"
"6329",2021,"TB","35","Bouteloua.gracilis",19,"blue grama","N","C4","P"
"6330",2021,"TB","36","Bouteloua.gracilis",16,"blue grama","N","C4","P"
"6331",2021,"TB","33","Bouteloua.gracilis",8,"blue grama","N","C4","P"
"6332",2021,"TB","40","Bouteloua.gracilis",1,"blue grama","N","C4","P"
"6333",2021,"TB","43","Bouteloua.gracilis",14,"blue grama","N","C4","P"
"6334",2021,"TB","38","Bouteloua.gracilis",24,"blue grama","N","C4","P"
"6335",2021,"TB","44","Bouteloua.gracilis",38,"blue grama","N","C4","P"
"6336",2021,"TB","39","Bouteloua.gracilis",40,"blue grama","N","C4","P"
"6337",2021,"TB","46","Bromus.tectorum",1,"cheatgrass","I","Brome","A"
"6338",2021,"TB","1","Bromus.tectorum",16,"cheatgrass","I","Brome","A"
"6339",2021,"TB","2","Bromus.tectorum",1,"cheatgrass","I","Brome","A"
"6340",2021,"TB","3","Bromus.tectorum",2,"cheatgrass","I","Brome","A"
"6341",2021,"TB","4","Bromus.tectorum",4,"cheatgrass","I","Brome","A"
"6342",2021,"TB","5","Bromus.tectorum",27,"cheatgrass","I","Brome","A"
"6343",2021,"TB","13","Bromus.tectorum",2,"cheatgrass","I","Brome","A"
"6344",2021,"TB","6","Bromus.tectorum",35,"cheatgrass","I","Brome","A"
"6345",2021,"TB","10","Bromus.tectorum",0.25,"cheatgrass","I","Brome","A"
"6346",2021,"TB","14","Bromus.tectorum",1,"cheatgrass","I","Brome","A"
"6347",2021,"TB","17","Bromus.tectorum",3,"cheatgrass","I","Brome","A"
"6348",2021,"TB","7","Bromus.tectorum",0.5,"cheatgrass","I","Brome","A"
"6349",2021,"TB","8","Bromus.tectorum",0.25,"cheatgrass","I","Brome","A"
"6350",2021,"TB","12","Bromus.tectorum",0.25,"cheatgrass","I","Brome","A"
"6351",2021,"TB","16","Bromus.tectorum",15,"cheatgrass","I","Brome","A"
"6352",2021,"TB","11","Bromus.tectorum",0.25,"cheatgrass","I","Brome","A"
"6353",2021,"TB","15","Bromus.tectorum",52,"cheatgrass","I","Brome","A"
"6354",2021,"TB","18","Bromus.tectorum",0.25,"cheatgrass","I","Brome","A"
"6355",2021,"TB","32","Bromus.tectorum",0.25,"cheatgrass","I","Brome","A"
"6356",2021,"TB","25","Bromus.tectorum",0.25,"cheatgrass","I","Brome","A"
"6357",2021,"TB","33","Bromus.tectorum",2,"cheatgrass","I","Brome","A"
"6358",2021,"TB","40","Bromus.tectorum",0.5,"cheatgrass","I","Brome","A"
"6359",2021,"TB","46","Bromus.arvensis",0.5,"Japanese brome","I","Brome","A"
"6360",2021,"TB","48","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6361",2021,"TB","51","Bromus.arvensis",3,"Japanese brome","I","Brome","A"
"6362",2021,"TB","53","Bromus.arvensis",3,"Japanese brome","I","Brome","A"
"6363",2021,"TB","47","Bromus.arvensis",0.5,"Japanese brome","I","Brome","A"
"6364",2021,"TB","49","Bromus.arvensis",1,"Japanese brome","I","Brome","A"
"6365",2021,"TB","50","Bromus.arvensis",3,"Japanese brome","I","Brome","A"
"6366",2021,"TB","52","Bromus.arvensis",1,"Japanese brome","I","Brome","A"
"6367",2021,"TB","1","Bromus.arvensis",1,"Japanese brome","I","Brome","A"
"6368",2021,"TB","2","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6369",2021,"TB","3","Bromus.arvensis",0.25,"Japanese brome","I","Brome","A"
"6370",2021,"TB","4","Bromus.arvensis",3,"Japanese brome","I","Brome","A"
"6371",2021,"TB","5","Bromus.arvensis",17,"Japanese brome","I","Brome","A"
"6372",2021,"TB","13","Bromus.arvensis",3,"Japanese brome","I","Brome","A"
"6373",2021,"TB","19","Bromus.arvensis",1,"Japanese brome","I","Brome","A"
"6374",2021,"TB","10","Bromus.arvensis",3,"Japanese brome","I","Brome","A"
"6375",2021,"TB","14","Bromus.arvensis",6,"Japanese brome","I","Brome","A"
"6376",2021,"TB","17","Bromus.arvensis",12,"Japanese brome","I","Brome","A"
"6377",2021,"TB","7","Bromus.arvensis",6,"Japanese brome","I","Brome","A"
"6378",2021,"TB","8","Bromus.arvensis",0.5,"Japanese brome","I","Brome","A"
"6379",2021,"TB","12","Bromus.arvensis",0.5,"Japanese brome","I","Brome","A"
"6380",2021,"TB","16","Bromus.arvensis",25,"Japanese brome","I","Brome","A"
"6381",2021,"TB","11","Bromus.arvensis",2,"Japanese brome","I","Brome","A"
"6382",2021,"TB","15","Bromus.arvensis",1,"Japanese brome","I","Brome","A"
"6383",2021,"TB","18","Bromus.arvensis",2,"Japanese brome","I","Brome","A"
"6384",2021,"TB","37","Bromus.arvensis",2,"Japanese brome","I","Brome","A"
"6385",2021,"TB","20","Bromus.arvensis",0.5,"Japanese brome","I","Brome","A"
